,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
1028,NOLSM13863,3,Implantation,1.00E+16,1.48E+17,7.89E+17,2.98E+17,6.00E+17,32246.843,104.774,907,154,6,3,22-02-2022
1029,NOLSM13964,3,Implantation,1.15E+16,8.37E+16,5.17E+17,2.98E+17,6.00E+17,31801.588,103.624,866,153,6,4,22-02-2022
1030,NOLSM14065,2,Implantation,7.35523E+15,9.35E+16,6.66E+17,3.02E+17,6.00E+17,32290.539,104.739,907,161,6,5,22-02-2022
1031,NOLSM14166,1,Implantation,5.57537E+15,8.80E+16,3.94E+17,2.99E+17,6.00E+17,32537.016,102.829,899,156,6,6,22-02-2022
1032,NOLSM14267,1,Implantation,1.17E+16,1.05E+17,2.54E+17,2.99E+17,6.00E+17,30799.8,103.001,882,152,6,7,22-02-2022
1033,NOLSM14368,2,Implantation,1.14E+16,1.22E+17,4.95E+17,2.99E+17,6.00E+17,30537.234,104.583,880,159,6,8,22-02-2022
1034,NOLSM14469,3,Implantation,7.6219E+15,1.17E+17,9.12E+17,2.98E+17,6.00E+17,33254.92,104.377,909,156,6,9,22-02-2022
1035,NOLSM145610,3,Implantation,1.51E+16,8.70E+16,8.44E+17,3.02E+17,6.00E+17,32529.301,103.397,920,150,6,10,22-02-2022
1036,NOLSM146611,2,Implantation,1.08E+16,1.26E+17,3.85E+17,3.01E+17,6.00E+17,31724.033,103.021,913,159,6,11,22-02-2022
1037,NOLSM147612,1,Implantation,1.18E+16,6.74E+16,7.60E+17,3.00E+17,6.00E+17,32188.034,102.492,892,148,6,12,22-02-2022
1038,NOLSM148613,1,Implantation,1.53E+16,1.38E+17,5.63E+17,3.00E+17,6.00E+17,32481.944,103.514,879,154,6,13,22-02-2022
1039,NOLSM149614,2,Implantation,1.14E+16,1.45E+17,4.62E+17,3.01E+17,6.00E+17,32373.18,100.696,921,152,6,14,22-02-2022
1040,NOLSM150615,3,Implantation,1.27E+16,1.48E+17,3.75E+17,2.99E+17,6.00E+17,31400.424,100.826,882,155,6,15,22-02-2022
1041,NOLSM151616,3,Implantation,1.52E+16,1.76E+17,5.12E+17,3.02E+17,6.00E+17,30763.793,99.639,895,156,6,16,22-02-2022
1042,NOLSM152617,2,Implantation,1.73E+16,8.09E+16,5.51E+17,2.99E+17,6.00E+17,32021.918,102.771,909,153,6,17,22-02-2022
1043,NOLSM153618,1,Implantation,1.18E+16,1.88E+17,1.02E+18,3.02E+17,6.00E+17,30633.38,104.584,905,154,6,18,22-02-2022
1044,NOLSM154619,1,Implantation,1.04E+16,7.74E+16,9.51E+16,3.01E+17,6.00E+17,30605.867,102.588,886,156,6,19,22-02-2022
1045,NOLSM155620,2,Implantation,1.23E+16,7.14E+16,3.83E+17,2.99E+17,6.00E+17,32150.501,102.687,898,154,6,20,22-02-2022
1046,NOLSM156621,3,Implantation,1.29E+16,1.37E+17,3.09E+17,2.99E+17,6.00E+17,33009.054,101.899,915,154,6,21,22-02-2022
1047,NOLSM157622,2,Implantation,1.35E+16,6.67E+16,6.27E+17,2.98E+17,6.00E+17,31843.827,100.682,912,152,6,22,22-02-2022
1048,NOLSM158623,1,Implantation,2.21E+16,1.51E+17,4.07E+17,3.01E+17,6.00E+17,31872.384,104.516,898,152,6,23,22-02-2022
1049,NOLSM159624,1,Implantation,9.30945E+15,4.15E+16,8.62E+17,2.99E+17,6.00E+17,31336.263,102.568,895,156,6,24,22-02-2022
1050,NOLSM160625,2,Implantation,1.36E+16,1.18E+17,5.84E+17,3.01E+17,6.00E+17,33259.559,103.466,866,157,6,25,22-02-2022
1051,NOLSM161626,3,Implantation,1.45E+16,9.28E+16,5.70E+17,2.98E+17,6.00E+17,31061.816,100.571,908,153,6,26,22-02-2022
1052,NOLSM162627,3,Implantation,1.18E+16,1.38E+17,1.13E+17,2.98E+17,6.00E+17,32412.623,100.917,905,150,6,27,22-02-2022
1053,NOLSM676261,3,Implantation,5.9096E+15,2.54E+16,2.64E+17,3.01E+17,6.00E+17,32473.356,105.315,861,158,26,1,22-02-2022
1054,NOLSM677262,1,Implantation,1.26E+16,9.82E+16,7.23E+17,3.01E+17,6.00E+17,32478.804,105.858,860,159,26,2,22-02-2022
1055,NOLSM678263,1,Implantation,3.88248E+15,2.96196E+13,3.90E+16,3.00E+17,6.00E+17,32479.394,105.769,861,159,26,3,22-02-2022
1056,NOLSM679264,2,Implantation,1.53E+16,8.62E+16,9.20E+17,3.00E+17,6.00E+17,32475.954,105.814,860,159,26,4,22-02-2022
1057,NOLSM680265,3,Implantation,4.09911E+15,1.67E+16,1.77E+16,2.98E+17,6.00E+17,32473.014,105.952,861,159,26,5,22-02-2022
1058,NOLSM681266,3,Implantation,1.98E+16,9.28E+16,1.18E+18,3.01E+17,6.00E+17,32492.602,106.016,860,159,26,6,22-02-2022
1059,NOLSM682267,2,Implantation,1.69E+16,1.60E+17,7.44E+17,3.00E+17,6.00E+17,32486.114,106.433,861,160,26,7,22-02-2022
1060,NOLSM683268,1,Implantation,1.49E+16,1.49E+17,3.50E+16,3.01E+17,6.00E+17,32477.288,106.419,861,160,26,8,22-02-2022
1061,NOLSM684269,1,Implantation,1.61E+16,2.89E+16,4.60E+17,3.00E+17,6.00E+17,32475.062,106.482,861,160,26,9,22-02-2022
1062,NOLSM6852610,2,Implantation,1.48E+16,8.05759E+15,1.60679E+11,2.99E+17,6.00E+17,32474.777,106.552,860,160,26,10,22-02-2022
1063,NOLSM6862611,3,Implantation,1.60E+16,6.66811E+15,1.65E+17,3.00E+17,6.00E+17,32474.989,106.425,860,160,26,11,22-02-2022
1064,NOLSM6872612,3,Implantation,1.52E+16,1.01E+17,7.62E+17,2.99E+17,6.00E+17,32484.167,105.706,861,159,26,12,22-02-2022
1065,NOLSM6882613,2,Implantation,1.29E+16,9.99E+16,1.56E+16,3.01E+17,6.00E+17,32482.503,106.417,861,160,26,13,22-02-2022
1066,NOLSM6892614,1,Implantation,1.37E+16,1.17183E+11,146815735.9,3.01E+17,6.00E+17,32478.466,106.208,861,159,26,14,22-02-2022
1067,NOLSM6902615,1,Implantation,1.65E+16,1.65E+17,8.14E+17,3.03E+17,6.00E+17,32471.405,106.027,860,159,26,15,22-02-2022
1068,NOLSM6912616,2,Implantation,2.05E+16,1.70E+17,7.40E+17,3.00E+17,6.00E+17,32474.891,106.16,860,159,26,16,22-02-2022
1069,NOLSM6922617,3,Implantation,1.98E+16,1.05E+16,4.00E+17,3.00E+17,6.00E+17,32470.956,106.01,860,159,26,17,22-02-2022
1070,NOLSM6932618,3,Implantation,1.56E+16,1.12E+17,2.05E+16,3.00E+17,6.00E+17,32470.502,105.956,860,159,26,18,22-02-2022
1071,NOLSM6942619,2,Implantation,2.07E+16,1.79E+16,1.24E+18,3.01E+17,6.00E+17,32479.61,105.84,860,159,26,19,22-02-2022
1072,NOLSM6952620,1,Implantation,1.80E+16,8.75E+16,11461295709,3.02E+17,6.00E+17,32473.864,106.764,860,160,26,20,22-02-2022
1073,NOLSM6962621,1,Implantation,1.53E+16,2.33E+16,6.91E+17,3.00E+17,6.00E+17,32455.142,105.962,860,159,26,21,22-02-2022
1074,NOLSM6972622,2,Implantation,1.86E+16,1.83E+17,2.23E+16,2.99E+17,6.00E+17,32442.676,105.815,860,159,26,22,22-02-2022
1075,NOLSM6982623,3,Implantation,1.59E+16,1.30E+17,3.35E+17,2.99E+17,6.00E+17,32423.651,105.711,860,159,26,23,22-02-2022
1076,NOLSM6992624,3,Implantation,1.02E+16,3.25408E+15,2.44E+17,3.00E+17,6.00E+17,32413.504,105.503,860,158,26,24,22-02-2022
1077,NOLSM7002625,2,Implantation,2.02E+16,1.88E+17,1.20E+18,3.01E+17,6.00E+17,32415.844,105.079,860,158,26,25,22-02-2022
1078,NOLSM7012626,1,Implantation,2.95138E+15,3.27494E+15,1.30772E+15,3.01E+17,6.00E+17,32428.073,105.014,860,158,26,26,22-02-2022
1079,NOLSM7022627,1,Implantation,2.17E+16,2.17E+17,3.82E+17,3.01E+17,6.00E+17,32424.728,104.272,860,156,26,27,22-02-2022
1080,NOLSM16371163,1,Implantation,9.26715E+15,8.88E+16,8.10E+17,3.01E+17,6.00E+17,31617.743,104.322,891,152,7,28,23-02-2022
1081,NOLSM16472164,2,Implantation,1.45E+16,1.71E+17,6.85E+17,3.01E+17,6.00E+17,31073.304,104.046,894,155,7,29,23-02-2022
1082,NOLSM16573165,3,Implantation,8.32461E+15,1.34E+17,8.38E+17,3.03E+17,6.00E+17,30527.029,105.044,914,153,7,30,23-02-2022
1083,NOLSM16674166,1,Implantation,1.96E+16,9.82E+16,6.89E+17,3.00E+17,6.00E+17,31488.967,101.687,919,155,7,31,23-02-2022
1084,NOLSM16775167,2,Implantation,6.85288E+15,1.39E+17,5.96E+17,3.00E+17,6.00E+17,32340.532,102.582,920,154,7,32,23-02-2022
1085,NOLSM16876168,3,Implantation,9.29521E+15,1.24E+17,1.11E+18,3.02E+17,6.00E+17,31485.171,104.046,914,153,7,33,23-02-2022
1086,NOLSM16977169,1,Implantation,1.28E+16,3.26E+16,7.46E+17,3.00E+17,6.00E+17,32281.227,103.846,899,157,7,34,23-02-2022
1087,NOLSM17078170,2,Implantation,6.91061E+15,1.18E+17,7.90E+17,3.00E+17,6.00E+17,31613.412,103.105,867,154,7,35,23-02-2022
1088,NOLSM17179171,3,Implantation,2.00E+16,1.35E+17,6.04E+17,2.99E+17,6.00E+17,31933.395,100.853,891,153,7,36,23-02-2022
1089,NOLSM172710172,1,Implantation,1.21E+16,1.46E+17,9.90E+17,3.01E+17,6.00E+17,32572.997,102.439,884,153,7,37,23-02-2022
1090,NOLSM173711173,2,Implantation,1.28E+16,1.39E+17,5.17E+17,2.98E+17,6.00E+17,30988.997,103.606,882,155,7,38,23-02-2022
1091,NOLSM174712174,3,Implantation,1.24E+16,1.66E+17,9.27E+16,2.99E+17,6.00E+17,31246.691,104.056,891,153,7,39,23-02-2022
1092,NOLSM175713175,1,Implantation,2.33E+16,1.27E+17,6.36E+17,3.00E+17,6.00E+17,31441.726,101.041,914,152,7,40,23-02-2022
1093,NOLSM176714176,2,Implantation,1.56E+16,1.38E+17,3.54E+17,3.01E+17,6.00E+17,31784.636,98.623,879,155,7,41,23-02-2022
1094,NOLSM177715177,3,Implantation,1.55E+16,6.93E+16,5.60E+17,3.00E+17,6.00E+17,32590.331,100.715,887,154,7,42,23-02-2022
1095,NOLSM178716178,1,Implantation,1.08E+16,2.16E+16,7.04E+16,3.00E+17,6.00E+17,30585.399,102.692,915,155,7,43,23-02-2022
1096,NOLSM179717179,2,Implantation,1.17E+16,6.61E+16,3.31E+17,3.01E+17,6.00E+17,31756.475,104.722,922,151,7,44,23-02-2022
1097,NOLSM180718180,3,Implantation,1.60E+16,1.35E+17,6.72E+17,2.99E+17,6.00E+17,30418.922,103.391,890,157,7,45,23-02-2022
1098,NOLSM181719181,1,Implantation,1.10E+16,1.68E+17,5.63E+17,3.01E+17,6.00E+17,31410.459,104.351,905,154,7,46,23-02-2022
1099,NOLSM182720182,2,Implantation,9.30591E+15,7.49E+16,3.28E+17,3.01E+17,6.00E+17,32178.83,102.592,909,157,7,47,23-02-2022
1100,NOLSM183721183,3,Implantation,1.68E+16,7.88E+16,6.86E+17,3.01E+17,6.00E+17,33085.183,101.153,858,153,7,48,23-02-2022
1101,NOLSM184722184,1,Implantation,1.45E+16,1.32E+17,1.10E+17,3.03E+17,6.00E+17,30972.523,104.541,904,155,7,49,23-02-2022
1102,NOLSM185723185,2,Implantation,9.39351E+15,1.77E+17,6.66E+17,3.01E+17,6.00E+17,31807.558,102.336,932,155,7,50,23-02-2022
1103,NOLSM186724186,3,Implantation,5.62777E+15,1.28E+17,9.87E+17,3.00E+17,6.00E+17,30912.449,103.123,928,156,7,51,23-02-2022
1104,NOLSM187725187,1,Implantation,1.47E+16,1.69E+17,7.68E+17,3.03E+17,6.00E+17,32605.348,104.08,891,152,7,52,23-02-2022
1105,NOLSM188726188,2,Implantation,8.72308E+15,3.87E+16,7.66E+17,2.98E+17,6.00E+17,31458.025,102.97,904,156,7,53,23-02-2022
1106,NOLSM189727189,3,Implantation,1.32E+16,5.76E+16,5.47E+17,2.99E+17,6.00E+17,32346.439,100.22,913,151,7,54,23-02-2022
1107,NOLSM703271703,1,Implantation,,,,3.00E+17,6.00E+17,32437.886,104.475,,157,27,28,23-02-2022
1108,NOLSM704272704,2,Implantation,1.12E+16,4.36E+16,72150123624,3.01E+17,6.00E+17,32456.369,104.468,861,157,27,29,23-02-2022
1109,NOLSM705273705,3,Implantation,2.15E+16,1.05E+17,6.25E+16,3.01E+17,6.00E+17,32452.911,105.038,860,158,27,30,23-02-2022
1110,NOLSM706274706,1,Implantation,1.53E+16,2.37391E+13,2.35443E+14,3.00E+17,6.00E+17,32423.19,104.926,860,157,27,31,23-02-2022
1111,NOLSM707275707,2,Implantation,4.32301E+15,2.06772E+15,8.83702E+13,3.02E+17,6.00E+17,32546.56,103.059,913,155,27,32,23-02-2022
1112,NOLSM708276708,3,Implantation,6.65852E+15,5.57767E+15,1.90E+16,3.00E+17,6.00E+17,32555.893,103.245,910,155,27,33,23-02-2022
1113,NOLSM709277709,1,Implantation,1.76E+16,4.13539E+14,2.60918E+12,3.01E+17,6.00E+17,32556.464,102.271,906,153,27,34,23-02-2022
1114,NOLSM710278710,2,Implantation,1.85E+16,7.07692E+14,4.44E+16,3.00E+17,6.00E+17,32546.944,102.967,906,154,27,35,23-02-2022
1115,NOLSM711279711,3,Implantation,4.58452E+15,1.17519E+15,2.65E+17,3.00E+17,6.00E+17,32553.593,102.462,906,154,27,36,23-02-2022
1116,NOLSM7122710712,1,Implantation,2.07E+16,1.86873E+15,5.45E+17,3.00E+17,6.00E+17,32542.845,102.455,906,154,27,37,23-02-2022
1117,NOLSM7132711713,2,Implantation,1.85E+16,6.74E+16,8.7264E+15,3.00E+17,6.00E+17,32527.163,102.462,906,154,27,38,23-02-2022
1118,NOLSM7142712714,3,Implantation,9.41971E+15,2.75E+16,8.20E+16,3.01E+17,6.00E+17,32568.434,103,907,154,27,39,23-02-2022
1119,NOLSM7152713715,1,Implantation,6.07366E+15,1.66565E+12,4.07481E+11,2.99E+17,6.00E+17,32567.933,102.843,902,154,27,40,23-02-2022
1120,NOLSM7162714716,2,Implantation,9.27613E+15,3.51E+16,2.42194E+15,3.00E+17,6.00E+17,32559.307,103.273,902,155,27,41,23-02-2022
1121,NOLSM7172715717,3,Implantation,9.66271E+15,9.20E+16,2.24E+17,3.01E+17,6.00E+17,32554.618,102.915,903,154,27,42,23-02-2022
1122,NOLSM7182716718,1,Implantation,2.15934E+15,1.26E+16,1.59E+16,2.99E+17,6.00E+17,32552.824,102.858,902,154,27,43,23-02-2022
1123,NOLSM7192717719,2,Implantation,4.73323E+15,1.47E+16,4.04166E+13,3.02E+17,6.00E+17,32545.179,102.062,894,153,27,44,23-02-2022
1124,NOLSM7202718720,3,Implantation,6.1688E+15,4.01E+16,194242040.5,3.02E+17,6.00E+17,32551.638,102.116,903,153,27,45,23-02-2022
1125,NOLSM7212719721,1,Implantation,1.11E+16,1.04E+17,3.33E+16,2.99E+17,6.00E+17,32445.897,102.725,903,154,27,46,23-02-2022
1126,NOLSM7222720722,2,Implantation,1.04E+16,9.81E+16,6.21E+17,3.00E+17,6.00E+17,32439.106,102.912,903,154,27,47,23-02-2022
1127,NOLSM7232721723,3,Implantation,1.29E+16,1.22E+17,7.34E+16,3.02E+17,6.00E+17,32451.317,102.955,903,154,27,48,23-02-2022
1128,NOLSM7242722724,1,Implantation,8.02241E+15,2.42E+16,4.68E+17,2.99E+17,6.00E+17,32458.957,102.748,903,154,27,49,23-02-2022
1129,NOLSM7252723725,2,Implantation,1.92E+16,1.52609E+15,8.97E+17,3.00E+17,6.00E+17,32453.215,102.821,903,154,27,50,23-02-2022
1130,NOLSM7262724726,3,Implantation,6.18313E+15,5.97601E+15,1.07352E+14,3.01E+17,6.00E+17,32457.056,102.682,903,154,27,51,23-02-2022
1131,NOLSM7272725727,1,Implantation,5.25229E+15,4.70935E+14,2.6063E+13,3.01E+17,6.00E+17,32553.025,102.845,903,154,27,52,23-02-2022
1132,NOLSM7282726728,2,Implantation,1.41E+16,1.10E+17,2.31E+17,3.01E+17,6.00E+17,32658.812,102.923,903,154,27,53,23-02-2022
1133,NOLSM7292727729,3,Implantation,1.56E+16,4.05701E+15,7.31E+16,2.99E+17,6.00E+17,32771.144,103.353,902,155,27,54,23-02-2022
1134,NOLSM16371,2,Implantation,9.26715E+15,8.88E+16,8.10E+17,3.01E+17,6.00E+17,31617.743,104.322,891,152,7,1,23-02-2022
1135,NOLSM16472,1,Implantation,1.45E+16,1.71E+17,6.85E+17,3.01E+17,6.00E+17,31073.304,104.046,894,155,7,2,23-02-2022
1136,NOLSM16573,1,Implantation,8.32461E+15,1.34E+17,8.38E+17,3.03E+17,6.00E+17,30527.029,105.044,914,153,7,3,23-02-2022
1137,NOLSM16674,2,Implantation,1.96E+16,9.82E+16,6.89E+17,3.00E+17,6.00E+17,31488.967,101.687,919,155,7,4,23-02-2022
1138,NOLSM16775,3,Implantation,6.85288E+15,1.39E+17,5.96E+17,3.00E+17,6.00E+17,32340.532,102.582,920,154,7,5,23-02-2022
1139,NOLSM16876,3,Implantation,9.29521E+15,1.24E+17,1.11E+18,3.02E+17,6.00E+17,31485.171,104.046,914,153,7,6,23-02-2022
1140,NOLSM16977,2,Implantation,1.28E+16,3.26E+16,7.46E+17,3.00E+17,6.00E+17,32281.227,103.846,899,157,7,7,23-02-2022
1141,NOLSM17078,1,Implantation,6.91061E+15,1.18E+17,7.90E+17,3.00E+17,6.00E+17,31613.412,103.105,867,154,7,8,23-02-2022
1142,NOLSM17179,1,Implantation,2.00E+16,1.35E+17,6.04E+17,2.99E+17,6.00E+17,31933.395,100.853,891,153,7,9,23-02-2022
1143,NOLSM172710,2,Implantation,1.21E+16,1.46E+17,9.90E+17,3.01E+17,6.00E+17,32572.997,102.439,884,153,7,10,23-02-2022
1144,NOLSM173711,3,Implantation,1.28E+16,1.39E+17,5.17E+17,2.98E+17,6.00E+17,30988.997,103.606,882,155,7,11,23-02-2022
1145,NOLSM174712,2,Implantation,1.24E+16,1.66E+17,9.27E+16,2.99E+17,6.00E+17,31246.691,104.056,891,153,7,12,23-02-2022
1146,NOLSM175713,1,Implantation,2.33E+16,1.27E+17,6.36E+17,3.00E+17,6.00E+17,31441.726,101.041,914,152,7,13,23-02-2022
1147,NOLSM176714,1,Implantation,1.56E+16,1.38E+17,3.54E+17,3.01E+17,6.00E+17,31784.636,98.623,879,155,7,14,23-02-2022
1148,NOLSM177715,3,Implantation,1.55E+16,6.93E+16,5.60E+17,3.00E+17,6.00E+17,32590.331,100.715,887,154,7,15,23-02-2022
1149,NOLSM178716,3,Implantation,1.08E+16,2.16E+16,7.04E+16,3.00E+17,6.00E+17,30585.399,102.692,915,155,7,16,23-02-2022
1150,NOLSM179717,1,Implantation,1.17E+16,6.61E+16,3.31E+17,3.01E+17,6.00E+17,31756.475,104.722,922,151,7,17,23-02-2022
1151,NOLSM180718,1,Implantation,1.60E+16,1.35E+17,6.72E+17,2.99E+17,6.00E+17,30418.922,103.391,890,157,7,18,23-02-2022
1152,NOLSM181719,2,Implantation,1.10E+16,1.68E+17,5.63E+17,3.01E+17,6.00E+17,31410.459,104.351,905,154,7,19,23-02-2022
1153,NOLSM182720,3,Implantation,9.30591E+15,7.49E+16,3.28E+17,3.01E+17,6.00E+17,32178.83,102.592,909,157,7,20,23-02-2022
1154,NOLSM183721,3,Implantation,1.68E+16,7.88E+16,6.86E+17,3.01E+17,6.00E+17,33085.183,101.153,858,153,7,21,23-02-2022
1155,NOLSM184722,2,Implantation,1.45E+16,1.32E+17,1.10E+17,3.03E+17,6.00E+17,30972.523,104.541,904,155,7,22,23-02-2022
1156,NOLSM185723,1,Implantation,9.39351E+15,1.77E+17,6.66E+17,3.01E+17,6.00E+17,31807.558,102.336,932,155,7,23,23-02-2022
1157,NOLSM186724,1,Implantation,5.62777E+15,1.28E+17,9.87E+17,3.00E+17,6.00E+17,30912.449,103.123,928,156,7,24,23-02-2022
1158,NOLSM187725,2,Implantation,1.47E+16,1.69E+17,7.68E+17,3.03E+17,6.00E+17,32605.348,104.08,891,152,7,25,23-02-2022
1159,NOLSM188726,3,Implantation,8.72308E+15,3.87E+16,7.66E+17,2.98E+17,6.00E+17,31458.025,102.97,904,156,7,26,23-02-2022
1160,NOLSM189727,3,Implantation,1.32E+16,5.76E+16,5.47E+17,2.99E+17,6.00E+17,32346.439,100.22,913,151,7,27,23-02-2022
1161,NOLSM703271,2,Implantation,,,,3.00E+17,6.00E+17,32437.886,104.475,,157,27,1,23-02-2022
1162,NOLSM704272,3,Implantation,1.12E+16,4.36E+16,72150123624,3.01E+17,6.00E+17,32456.369,104.468,861,157,27,2,23-02-2022
1163,NOLSM705273,3,Implantation,2.15E+16,1.05E+17,6.25E+16,3.01E+17,6.00E+17,32452.911,105.038,860,158,27,3,23-02-2022
1164,NOLSM706274,2,Implantation,1.53E+16,2.37391E+13,2.35443E+14,3.00E+17,6.00E+17,32423.19,104.926,860,157,27,4,23-02-2022
1165,NOLSM707275,1,Implantation,4.32301E+15,2.06772E+15,8.83702E+13,3.02E+17,6.00E+17,32546.56,103.059,913,155,27,5,23-02-2022
1166,NOLSM708276,1,Implantation,6.65852E+15,5.57767E+15,1.90E+16,3.00E+17,6.00E+17,32555.893,103.245,910,155,27,6,23-02-2022
1167,NOLSM709277,2,Implantation,1.76E+16,4.13539E+14,2.60918E+12,3.01E+17,6.00E+17,32556.464,102.271,906,153,27,7,23-02-2022
1168,NOLSM710278,3,Implantation,1.85E+16,7.07692E+14,4.44E+16,3.00E+17,6.00E+17,32546.944,102.967,906,154,27,8,23-02-2022
1169,NOLSM711279,3,Implantation,4.58452E+15,1.17519E+15,2.65E+17,3.00E+17,6.00E+17,32553.593,102.462,906,154,27,9,23-02-2022
1170,NOLSM7122710,2,Implantation,2.07E+16,1.86873E+15,5.45E+17,3.00E+17,6.00E+17,32542.845,102.455,906,154,27,10,23-02-2022
1171,NOLSM7132711,1,Implantation,1.85E+16,6.74E+16,8.7264E+15,3.00E+17,6.00E+17,32527.163,102.462,906,154,27,11,23-02-2022
1172,NOLSM7142712,1,Implantation,9.41971E+15,2.75E+16,8.20E+16,3.01E+17,6.00E+17,32568.434,103,907,154,27,12,23-02-2022
1173,NOLSM7152713,2,Implantation,6.07366E+15,1.66565E+12,4.07481E+11,2.99E+17,6.00E+17,32567.933,102.843,902,154,27,13,23-02-2022
1174,NOLSM7162714,3,Implantation,9.27613E+15,3.51E+16,2.42194E+15,3.00E+17,6.00E+17,32559.307,103.273,902,155,27,14,23-02-2022
1175,NOLSM7172715,3,Implantation,9.66271E+15,9.20E+16,2.24E+17,3.01E+17,6.00E+17,32554.618,102.915,903,154,27,15,23-02-2022
1176,NOLSM7182716,1,Implantation,2.15934E+15,1.26E+16,1.59E+16,2.99E+17,6.00E+17,32552.824,102.858,902,154,27,16,23-02-2022
1177,NOLSM7192717,1,Implantation,4.73323E+15,1.47E+16,4.04166E+13,3.02E+17,6.00E+17,32545.179,102.062,894,153,27,17,23-02-2022
1178,NOLSM7202718,2,Implantation,6.1688E+15,4.01E+16,194242040.5,3.02E+17,6.00E+17,32551.638,102.116,903,153,27,18,23-02-2022
1179,NOLSM7212719,3,Implantation,1.11E+16,1.04E+17,3.33E+16,2.99E+17,6.00E+17,32445.897,102.725,903,154,27,19,23-02-2022
1180,NOLSM7222720,1,Implantation,1.04E+16,9.81E+16,6.21E+17,3.00E+17,6.00E+17,32439.106,102.912,903,154,27,20,23-02-2022
1181,NOLSM7232721,1,Implantation,1.29E+16,1.22E+17,7.34E+16,3.02E+17,6.00E+17,32451.317,102.955,903,154,27,21,23-02-2022
1182,NOLSM7242722,2,Implantation,8.02241E+15,2.42E+16,4.68E+17,2.99E+17,6.00E+17,32458.957,102.748,903,154,27,22,23-02-2022
1183,NOLSM7252723,3,Implantation,1.92E+16,1.52609E+15,8.97E+17,3.00E+17,6.00E+17,32453.215,102.821,903,154,27,23,23-02-2022
1184,NOLSM7262724,3,Implantation,6.18313E+15,5.97601E+15,1.07352E+14,3.01E+17,6.00E+17,32457.056,102.682,903,154,27,24,23-02-2022
1185,NOLSM7272725,2,Implantation,5.25229E+15,4.70935E+14,2.6063E+13,3.01E+17,6.00E+17,32553.025,102.845,903,154,27,25,23-02-2022
1186,NOLSM7282726,1,Implantation,1.41E+16,1.10E+17,2.31E+17,3.01E+17,6.00E+17,32658.812,102.923,903,154,27,26,23-02-2022
1187,NOLSM7292727,1,Implantation,1.56E+16,4.05701E+15,7.31E+16,2.99E+17,6.00E+17,32771.144,103.353,902,155,27,27,23-02-2022
1188,NOLSM19081190,1,Implantation,1.44E+16,1.21E+17,5.28E+17,3.03E+17,6.00E+17,33280.627,100.796,904,152,8,28,24-02-2022
1189,NOLSM19182191,2,Implantation,1.55E+16,1.40E+17,5.78E+17,3.00E+17,6.00E+17,31912.806,102.332,895,156,8,29,24-02-2022
1190,NOLSM19283192,3,Implantation,8.08077E+15,1.89E+17,4.87E+17,2.99E+17,6.00E+17,32777.771,102.857,879,150,8,30,24-02-2022
1191,NOLSM19384193,1,Implantation,1.53E+16,7.16E+16,1.24E+18,3.02E+17,6.00E+17,31290.562,106.97,870,157,8,31,24-02-2022
1192,NOLSM19485194,2,Implantation,1.13E+16,4.06E+16,8.23E+17,3.01E+17,6.00E+17,31298.499,101.301,894,157,8,32,24-02-2022
1193,NOLSM19586195,3,Implantation,1.24E+16,5.16E+16,5.18E+17,3.01E+17,6.00E+17,30209.569,102.224,923,157,8,33,24-02-2022
1194,NOLSM19687196,1,Implantation,7.39429E+15,7.22E+16,8.49E+17,3.00E+17,6.00E+17,32162.117,102.221,898,156,8,34,24-02-2022
1195,NOLSM19788197,2,Implantation,1.27E+16,7.62428E+15,6.70E+17,2.98E+17,6.00E+17,32339.953,104.815,899,155,8,35,24-02-2022
1196,NOLSM19889198,3,Implantation,8.42783E+15,6.96E+16,4.74E+17,2.99E+17,6.00E+17,31741.742,105.283,904,157,8,36,24-02-2022
1197,NOLSM199810199,1,Implantation,1.18E+16,3.50E+16,4.35E+17,3.00E+17,6.00E+17,31722.431,104.227,907,155,8,37,24-02-2022
1198,NOLSM200811200,2,Implantation,1.77E+16,1.21E+17,5.48E+17,3.01E+17,6.00E+17,32069.305,104.593,877,156,8,38,24-02-2022
1199,NOLSM201812201,3,Implantation,1.32E+16,-5.32483E+15,1.04E+18,3.00E+17,6.00E+17,32157.206,100.959,919,149,8,39,24-02-2022
1200,NOLSM202813202,1,Implantation,9.52788E+15,8.84E+16,4.29E+17,2.99E+17,6.00E+17,31335.445,104.221,906,154,8,40,24-02-2022
1201,NOLSM203814203,2,Implantation,1.13E+16,2.72E+17,6.65E+17,2.99E+17,6.00E+17,30860.348,104.622,904,154,8,41,24-02-2022
1202,NOLSM204815204,3,Implantation,1.91E+16,1.09E+17,1.32E+17,3.03E+17,6.00E+17,31055.863,103.647,890,154,8,42,24-02-2022
1203,NOLSM205816205,1,Implantation,1.36E+16,5.26E+16,3.97E+17,3.01E+17,6.00E+17,32209.624,104.262,897,152,8,43,24-02-2022
1204,NOLSM206817206,2,Implantation,8.37777E+15,1.43E+17,9.45E+17,3.00E+17,6.00E+17,31158.129,105.389,892,158,8,44,24-02-2022
1205,NOLSM207818207,3,Implantation,1.77E+16,1.16E+17,4.54E+17,3.00E+17,6.00E+17,31315.872,104.129,875,156,8,45,24-02-2022
